id,postcode,name,incidents,x,y
2647,49007,Angers,1,"-0,568","47,467"
2648,59390,Masny,1,"3,201","50,338"
2649,94038,L'Haÿ-les-Roses,1,"2,347","48,778"
2650,74010,Annecy,2,"6,102","45,887"
2651,94081,Vitry-sur-Seine,1,"2,403","48,781"
2652,93070,Saint-Ouen-sur-Seine,1,"2,331","48,916"
2653,94017,Champigny-sur-Marne,1,"2,511","48,814"
2654,94034,Fresnes,1,"2,334","48,756"
2655,44162,Saint-Herblain,1,"-1,644","47,208"
2656,42026,Briennon,3,"4,099","46,135"
2657,75113,Paris 13e Arrondissement,1,"2,368","48,824"
2658,69387,Lyon 7e Arrondissement,1,"4,858","45,749"
2659,22206,Châtelaudren-Plouagat,3,"-2,999","48,559"
2660,91648,Vert-le-Grand,1,"2,365","48,572"
2661,69388,Lyon 8e Arrondissement,1,"4,853","45,734"
2662,75110,Paris 10e Arrondissement,1,"2,369","48,884"
2663,75114,Paris 14e Arrondissement,2,"2,315","48,836"
2664,5061,Gap,1,"6,076","44,56"
2665,71346,Perrecy-les-Forges,1,"4,22","46,612"
2666,83144,La Valette-du-Var,1,"6,006","43,142"
2667,37122,Joué-lès-Tours,1,"0,665","47,347"
2668,51454,Reims,1,"4,024","49,288"
2669,76351,Le Havre,1,"0,127","49,496"
2670,44149,Saffré,1,"-1,589","47,501"
2671,58121,Garchizy,2,"3,123","47,043"
2672,56169,Plouhinec,1,"-3,219","47,706"
2673,56162,Ploemeur,1,"-3,406","47,741"
2674,6083,Menton,1,"7,523","43,785"
2675,77222,Guignes,1,"2,796","48,637"
2676,94054,Orly,1,"2,41","48,745"
2677,76231,Elbeuf,4,"0,991","49,272"
2678,75116,Paris 16e Arrondissement,1,"2,3","48,866"
2679,87085,Limoges,1,"1,256","45,812"
2680,64445,Pau,1,"-0,369","43,301"
2681,92024,Clichy,1,"2,304","48,906"
2682,94041,Ivry-sur-Seine,1,"2,384","48,811"
2683,75118,Paris 18e Arrondissement,1,"2,36","48,891"
2684,59416,Morbecque,2,"2,51","50,685"
2685,12215,Saint-Christophe-Vallon,1,"2,421","44,461"
2686,13209,Marseille 9e Arrondissement,1,"5,412","43,234"
2687,92025,Colombes,1,"2,241","48,919"
2688,33030,Barsac,3,"-0,321","44,616"
2689,13215,Marseille 15e Arrondissement,1,"5,361","43,366"
2690,21054,Beaune,1,"4,832","47,021"
2691,75115,Paris 15e Arrondissement,1,"2,288","48,855"
2692,75113,Paris 13e Arrondissement,1,"2,361","48,819"
2693,94028,Créteil,1,"2,451","48,785"
2694,67302,Monswiller,1,"7,39","48,742"
2695,92035,La Garenne-Colombes,1,"2,244","48,907"
2696,76319,Grand-Couronne,1,"0,992","49,348"
2697,93006,Bagnolet,2,"2,414","48,866"
2698,5061,Gap,3,"6,133","44,612"
2699,51007,Ambonnay,4,"4,173","49,085"
2700,69389,Lyon 9e Arrondissement,1,"4,806","45,762"
2701,80575,Mouflières,2,"1,735","49,927"
2702,93071,Sevran,2,"2,531","48,936"
2703,69163,Quincieux,1,"4,777","45,912"
2704,92036,Gennevilliers,2,"2,281","48,948"
2705,91161,Chilly-Mazarin,1,"2,306","48,707"
2706,29019,Brest,1,"-4,479","48,415"
2707,49080,Les Hauts-d'Anjou,1,"-0,534","47,71"
2708,86086,Coussay-les-Bois,5,"0,705","46,815"
2709,13201,Marseille 1er Arrondissement,1,"5,388","43,301"
2710,69034,Caluire-et-Cuire,1,"4,828","45,794"
2711,62307,Escalles,1,"1,713","50,918"
2712,12115,L'Hospitalet-du-Larzac,2,"3,196","43,976"
2713,55489,Sivry-la-Perche,3,"5,273","49,146"
2714,69199,Saint-Fons,4,"4,844","45,693"
2715,67204,Hœnheim,3,"7,74","48,625"
2716,13047,Istres,1,"4,971","43,494"
2717,66136,Perpignan,3,"2,884","42,668"
2718,71306,Montceau-les-Mines,2,"4,362","46,682"
2719,76552,Sainte-Adresse,1,"0,085","49,509"
2720,80001,Abbeville,3,"1,824","50,113"
2721,64102,Bayonne,1,"-1,466","43,482"
2722,75112,Paris 12e Arrondissement,1,"2,393","48,848"
2723,6083,Menton,1,"7,492","43,791"
2724,60682,Villers-Saint-Frambourg-Ognon,1,"2,64","49,247"
2725,77514,Villeparisis,1,"2,629","48,943"
2726,40192,Mont-de-Marsan,2,"-0,481","43,912"
2727,25549,Sombacour,1,"6,234","46,944"
2728,81059,Carlus,2,"2,1","43,882"
2729,69290,Saint-Priest,5,"4,94","45,686"
2730,13077,Port-de-Bouc,2,"4,975","43,423"
2731,69294,Sérézin-du-Rhône,4,"4,817","45,628"
2732,86026,Beuxes,1,"0,164","47,066"
2733,49308,Saint-Melaine-sur-Aubance,1,"-0,512","47,401"
2734,31555,Toulouse,1,"1,394","43,618"
2735,35281,Saint-Jacques-de-la-Lande,1,"-1,707","48,092"
2736,13208,Marseille 8e Arrondissement,2,"5,348","43,226"
2737,75119,Paris 19e Arrondissement,1,"2,372","48,879"
2738,24229,Le Lardin-Saint-Lazare,1,"1,196","45,141"
2739,93051,Noisy-le-Grand,3,"2,542","48,844"
2740,38324,Primarette,1,"5,05","45,396"
2741,13100,Saint-Rémy-de-Provence,1,"4,807","43,795"
2742,33069,Le Bouscat,3,"-0,584","44,863"
2743,31157,Cugnaux,1,"1,357","43,553"
2744,13085,Roquefort-la-Bédoule,1,"5,677","43,236"
2745,27016,Les Andelys,1,"1,443","49,249"
2746,93070,Saint-Ouen-sur-Seine,1,"2,329","48,904"
2747,13209,Marseille 9e Arrondissement,1,"5,402","43,269"
2748,11069,Carcassonne,2,"2,367","43,236"
2749,69385,Lyon 5e Arrondissement,1,"4,783","45,754"
2750,44162,Saint-Herblain,4,"-1,639","47,24"
2751,13080,Le Puy-Sainte-Réparade,1,"5,422","43,648"
2752,11262,Narbonne,1,"3,007","43,189"
2753,75119,Paris 19e Arrondissement,1,"2,387","48,901"
2754,17003,Aigrefeuille-d'Aunis,1,"-0,919","46,102"
2755,62440,Hermies,1,"3,039","50,086"
2756,29232,Quimper,1,"-4,085","48,003"
2757,64024,Anglet,1,"-1,5","43,511"
2758,83028,Callas,1,"6,565","43,574"
2759,56229,Saint-Martin-sur-Oust,1,"-2,232","47,759"
2760,80131,Boves,1,"2,351","49,864"
2761,75104,Paris 4e Arrondissement,1,"2,356","48,854"
2762,56027,Buléon,2,"-2,668","47,922"
2763,11067,Canet,11,"2,833","43,211"
2764,61302,Neauphe-sur-Dive,1,"0,127","48,848"
2765,62628,Noyelles-sous-Lens,4,"2,891","50,421"
2766,14431,Mézidon Vallée d'Auge,1,"0,017","49,086"
2767,44215,Vertou,1,"-1,477","47,187"
2768,32286,Montestruc-sur-Gers,2,"0,642","43,804"
2769,83061,Fréjus,2,"6,753","43,442"
2770,75118,Paris 18e Arrondissement,1,"2,366","48,901"
2771,92012,Boulogne-Billancourt,1,"2,243","48,833"
2772,13203,Marseille 3e Arrondissement,1,"5,37","43,319"
2773,91589,Savigny-sur-Orge,1,"2,343","48,678"
2774,75104,Paris 4e Arrondissement,1,"2,349","48,859"
2775,67043,Bischheim,1,"7,747","48,614"
2776,67447,Schiltigheim,1,"7,745","48,602"
2777,69029,Bron,1,"4,91","45,75"
2778,76351,Le Havre,1,"0,169","49,493"
2779,93072,Stains,1,"2,381","48,964"
2780,93049,Neuilly-Plaisance,1,"2,499","48,857"
2781,38185,Grenoble,1,"5,732","45,159"
2782,48146,Gorges du Tarn Causses,1,"3,422","44,38"
2783,94034,Fresnes,1,"2,34","48,756"
2784,85084,Essarts en Bocage,2,"-1,199","46,794"
2785,6083,Menton,1,"7,482","43,797"
2786,50601,Torigny-les-Villes,2,"-0,923","48,992"
2787,95582,Sannois,1,"2,255","48,967"
2788,93072,Stains,1,"2,375","48,948"
2789,44087,Machecoul-Saint-Même,1,"-1,796","46,99"
2790,13004,Arles,1,"4,634","43,685"
2791,94052,Nogent-sur-Marne,1,"2,492","48,832"
2792,64284,Jurançon,1,"-0,391","43,292"
2793,17476,Villexavier,3,"-0,438","45,366"
2794,59485,Quiévy,1,"3,423","50,17"
2795,75117,Paris 17e Arrondissement,1,"2,302","48,892"
2796,52140,Colombey les Deux Églises,1,"4,915","48,227"
2797,92026,Courbevoie,1,"2,269","48,898"
2798,21231,Dijon,1,"5,023","47,305"
2799,27123,Caillouet-Orgeville,1,"1,301","49,012"
2800,2A004,Ajaccio,1,"8,75","41,942"
2801,38342,Roissard,1,"5,624","44,886"
2802,94021,Chevilly-Larue,2,"2,336","48,767"
2803,92078,Villeneuve-la-Garenne,1,"2,318","48,943"
2804,75116,Paris 16e Arrondissement,1,"2,263","48,86"
2805,84099,Robion,2,"5,088","43,863"
2806,73011,Albertville,3,"6,392","45,67"
2807,93064,Rosny-sous-Bois,1,"2,478","48,879"
2808,71040,Blanzy,1,"4,386","46,671"
2809,29233,Quimperlé,1,"-3,548","47,869"
2810,64102,Bayonne,1,"-1,485","43,482"
2811,57163,Dabo,1,"7,197","48,679"
2812,83090,Ollioules,2,"5,882","43,123"
2813,24224,Lamonzie-Montastruc,2,"0,6","44,881"
2814,65007,Andrest,1,"0,069","43,329"
2815,75112,Paris 12e Arrondissement,1,"2,393","48,828"
2816,49003,Tuffalun,1,"-0,367","47,24"
2817,54395,Nancy,1,"6,198","48,682"
2818,92025,Colombes,1,"2,227","48,916"
2819,29019,Brest,1,"-4,501","48,403"
2820,93055,Pantin,1,"2,393","48,905"
2821,29019,Brest,2,"-4,457","48,389"
2822,50087,Brix,2,"-1,611","49,56"
2823,75116,Paris 16e Arrondissement,1,"2,285","48,87"
2824,75108,Paris 8e Arrondissement,1,"2,321","48,867"
2825,64348,Lons,1,"-0,426","43,304"
2826,92022,Chaville,1,"2,197","48,818"
2827,72181,Le Mans,3,"0,18","47,955"
2828,62276,Douvrin,1,"2,825","50,508"
2829,69264,Villefranche-sur-Saône,1,"4,715","45,986"
2830,69290,Saint-Priest,1,"4,936","45,691"
2831,46137,Labastide-Marnhac,1,"1,365","44,395"
2832,33550,Villenave-d'Ornon,2,"-0,567","44,792"
2833,70120,Champagney,3,"6,666","47,702"
2834,69388,Lyon 8e Arrondissement,1,"4,884","45,737"
2835,22187,Plérin,3,"-2,802","48,545"
2836,7214,Saint-Apollinaire-de-Rias,3,"4,582","44,93"
2837,47069,Colayrac-Saint-Cirq,3,"0,549","44,234"
2838,59378,Marcq-en-Barœul,1,"3,114","50,689"
2839,29019,Brest,1,"-4,477","48,423"
2840,25388,Montbéliard,1,"6,809","47,508"
2841,5052,Eygliers,1,"6,618","44,672"
2842,94046,Maisons-Alfort,1,"2,442","48,806"
2843,75112,Paris 12e Arrondissement,1,"2,367","48,846"
2844,76657,Saint-Vigor-d'Ymonville,1,"0,357","49,485"
2845,13005,Aubagne,3,"5,551","43,285"
2846,95252,Franconville,1,"2,228","48,979"
2847,69278,Genay,2,"4,833","45,905"
2848,16028,Barbezieux-Saint-Hilaire,1,"-0,16","45,467"
2849,71445,Saint-Marcel,2,"4,888","46,784"
2850,95582,Sannois,1,"2,263","48,964"
2851,63113,Clermont-Ferrand,1,"3,092","45,78"
2852,94074,Valenton,4,"2,462","48,765"
2853,33318,Pessac,1,"-0,611","44,795"
2854,94017,Champigny-sur-Marne,1,"2,514","48,816"
2855,94017,Champigny-sur-Marne,1,"2,555","48,81"
2856,92049,Montrouge,1,"2,308","48,818"
2857,60088,Bornel,1,"2,202","49,189"
2858,56107,Larmor-Plage,1,"-3,382","47,722"
2859,93049,Neuilly-Plaisance,1,"2,511","48,864"
2860,69256,Vaulx-en-Velin,1,"4,933","45,767"
2861,92012,Boulogne-Billancourt,1,"2,244","48,834"
2862,92004,Asnières-sur-Seine,1,"2,273","48,927"
2863,31395,Muret,1,"1,326","43,481"
2864,92050,Nanterre,1,"2,213","48,907"
2865,93066,Saint-Denis,1,"2,356","48,932"
2866,2B355,Volpajola,1,"9,401","42,518"
2867,2A211,Petreto-Bicchisano,1,"8,983","41,795"
2868,75107,Paris 7e Arrondissement,1,"2,329","48,86"
2869,64216,Espoey,3,"-0,131","43,253"
2870,94041,Ivry-sur-Seine,2,"2,397","48,815"
2871,13056,Martigues,2,"5,057","43,422"
2872,33063,Bordeaux,1,"-0,582","44,838"
2873,56121,Lorient,1,"-3,381","47,739"
2874,2B096,Corte,1,"9,164","42,281"
2875,54547,Vandœuvre-lès-Nancy,1,"6,194","48,672"
2876,75116,Paris 16e Arrondissement,1,"2,251","48,868"
2877,77221,Guermantes,2,"2,722","48,852"
2878,49015,Avrillé,1,"-0,59","47,507"
2879,13214,Marseille 14e Arrondissement,3,"5,389","43,316"
2880,6149,La Trinité,1,"7,332","43,741"
2881,76540,Rouen,1,"1,044","49,434"
2882,73063,Cevins,1,"6,45","45,593"
2883,75112,Paris 12e Arrondissement,1,"2,384","48,847"
2884,59669,Zuytpeene,1,"2,44","50,807"
2885,91027,Athis-Mons,2,"2,395","48,698"
2886,77341,Noyen-sur-Seine,1,"3,356","48,445"
2887,69034,Caluire-et-Cuire,1,"4,847","45,794"
2888,76540,Rouen,1,"1,123","49,443"
2889,85191,La Roche-sur-Yon,1,"-1,429","46,69"
2890,69389,Lyon 9e Arrondissement,1,"4,801","45,769"
2891,75114,Paris 14e Arrondissement,1,"2,319","48,831"
2892,69388,Lyon 8e Arrondissement,1,"4,866","45,739"
2893,7281,Saint-Péray,1,"4,858","44,943"
2894,92048,Meudon,1,"2,23","48,786"
2895,2827,Voyenne,1,"3,734","49,716"
2896,93064,Rosny-sous-Bois,1,"2,497","48,87"
2897,34003,Agde,1,"3,475","43,317"
2898,2A004,Ajaccio,1,"8,793","41,936"
2899,18255,Le Subdray,2,"2,33","47,041"
2900,1248,Mionnay,1,"4,935","45,904"
2901,67482,Strasbourg,1,"7,774","48,567"
2902,83137,Toulon,2,"5,9","43,129"
2903,67438,Schaeffersheim,1,"7,591","48,442"
2904,78090,Bouafle,1,"1,909","48,97"
2905,19031,Brive-la-Gaillarde,1,"1,505","45,152"
2906,75115,Paris 15e Arrondissement,1,"2,269","48,839"
2907,94033,Fontenay-sous-Bois,1,"2,452","48,853"
2908,71486,Saint-Vallier,1,"4,37","46,663"
2909,31555,Toulouse,1,"1,405","43,606"
2910,2A004,Ajaccio,1,"8,754","41,944"
2911,33075,Bruges,1,"-0,623","44,883"
2912,75108,Paris 8e Arrondissement,1,"2,297","48,877"
2913,69389,Lyon 9e Arrondissement,1,"4,804","45,762"
2914,92047,Marnes-la-Coquette,1,"2,162","48,833"
2915,74243,Saint-Julien-en-Genevois,2,"6,08","46,144"
2916,75115,Paris 15e Arrondissement,1,"2,298","48,838"
2917,56121,Lorient,1,"-3,373","47,761"
2918,94080,Vincennes,1,"2,438","48,845"
2919,59183,Dunkerque,1,"2,404","51,044"
2920,3095,Cusset,2,"3,443","46,138"
2921,92020,Châtillon,1,"2,285","48,81"
2922,37261,Tours,1,"0,68","47,396"
2923,69388,Lyon 8e Arrondissement,1,"4,865","45,735"
2924,72054,Champagné,1,"0,318","48,013"
2925,71047,Bourbon-Lancy,1,"3,749","46,626"
2926,41211,Saint-Georges-sur-Cher,1,"1,128","47,326"
2927,91692,Les Ulis,2,"2,163","48,68"
2928,13206,Marseille 6e Arrondissement,1,"5,374","43,287"
2929,74010,Annecy,1,"6,122","45,908"
2930,71275,Marcigny,2,"4,034","46,269"
2931,93066,Saint-Denis,1,"2,358","48,917"
2932,94034,Fresnes,1,"2,328","48,753"
2933,92064,Saint-Cloud,1,"2,22","48,844"
2934,77495,Vert-Saint-Denis,1,"2,619","48,57"
2935,75112,Paris 12e Arrondissement,1,"2,373","48,849"
2936,39500,Salins-les-Bains,1,"5,878","46,939"
2937,29232,Quimper,2,"-4,095","47,98"
2938,2A004,Ajaccio,1,"8,737","41,933"
2939,93074,Vaujours,1,"2,561","48,934"
2940,55545,Verdun,1,"5,396","49,152"
2941,6105,Roquefort-les-Pins,1,"7,056","43,663"
2942,94076,Villejuif,1,"2,348","48,785"
2943,21292,Genlis,1,"5,225","47,237"
2944,38421,Saint-Martin-d'Hères,1,"5,768","45,185"
2945,75110,Paris 10e Arrondissement,1,"2,365","48,868"
2946,75111,Paris 11e Arrondissement,1,"2,368","48,865"
2947,69092,Gleizé,2,"4,712","46,007"
2948,31271,Lanta,1,"1,633","43,544"
2949,33119,Cenon,1,"-0,506","44,853"
2950,69297,Ternay,1,"4,788","45,588"
2951,93055,Pantin,1,"2,399","48,902"
2952,31555,Toulouse,2,"1,461","43,586"
2953,10387,Troyes,1,"4,068","48,29"
2954,76351,Le Havre,1,"0,127","49,485"
2955,75113,Paris 13e Arrondissement,1,"2,368","48,842"
2956,75116,Paris 16e Arrondissement,1,"2,264","48,873"
2957,93051,Noisy-le-Grand,1,"2,551","48,844"
2958,93057,Les Pavillons-sous-Bois,1,"2,492","48,914"
2959,75104,Paris 4e Arrondissement,1,"2,367","48,853"
2960,70388,Noidans-lès-Vesoul,1,"6,124","47,617"
2961,27234,Fauville,2,"1,187","49,034"
2962,34172,Montpellier,1,"3,891","43,599"
2963,93032,Gagny,1,"2,534","48,885"
2964,37167,Neuillé-Pont-Pierre,1,"0,547","47,547"
2965,67482,Strasbourg,2,"7,74","48,574"
2966,64545,Urrugne,1,"-1,672","43,378"
2967,77437,Saint-Soupplets,2,"2,792","49,046"
2968,49099,Cholet,1,"-0,873","47,06"
2969,64445,Pau,2,"-0,342","43,317"
2970,19031,Brive-la-Gaillarde,1,"1,536","45,153"
2971,29249,Saint-Goazec,1,"-3,804","48,151"
2972,31033,Auterive,1,"1,464","43,355"
2973,49007,Angers,1,"-0,551","47,468"
2974,85003,Aizenay,1,"-1,602","46,738"
2975,75110,Paris 10e Arrondissement,1,"2,351","48,87"
2976,84035,Cavaillon,1,"5,025","43,86"
2977,33096,Carbon-Blanc,2,"-0,517","44,888"
2978,51043,Bazancourt,1,"4,179","49,36"
2979,60360,Liancourt,1,"2,457","49,331"
2980,77058,Bussy-Saint-Georges,1,"2,724","48,843"
2981,92025,Colombes,1,"2,261","48,926"
2982,66136,Perpignan,1,"2,889","42,695"
2983,84038,Cheval-Blanc,1,"5,066","43,802"
2984,27375,Louviers,4,"1,18","49,214"
2985,79003,Aiffres,1,"-0,43","46,308"
2986,75116,Paris 16e Arrondissement,1,"2,285","48,859"
2987,2A004,Ajaccio,1,"8,748","41,934"
2988,92051,Neuilly-sur-Seine,1,"2,281","48,883"
2989,75117,Paris 17e Arrondissement,1,"2,314","48,894"
2990,86148,Marnay,1,"0,383","46,42"
2991,92078,Villeneuve-la-Garenne,1,"2,331","48,929"
2992,94018,Charenton-le-Pont,1,"2,409","48,822"
2993,75115,Paris 15e Arrondissement,1,"2,299","48,829"
2994,49007,Angers,1,"-0,561","47,469"
2995,47004,Aiguillon,2,"0,342","44,305"
2996,74118,Étrembières,1,"6,23","46,182"
2997,75120,Paris 20e Arrondissement,1,"2,41","48,855"
2998,81004,Albi,1,"2,147","43,931"
2999,38185,Grenoble,2,"5,736","45,179"
3000,44184,Saint-Nazaire,1,"-2,219","47,287"
